1758249587.7112014,x,123,127,0,0,1.0,0.1,0.0
1758249587.7367377,x,123,127,0,0,1.0,0.1,0.0
1758249587.761651,x,123,127,0,0,1.0,0.1,0.0
1758249587.7961655,x,128,127,0,0,1.0,0.1,0.0
1758249587.8328192,x,138,127,0,0,1.0,0.1,0.0
1758249587.868949,x,152,127,0,0,1.0,0.1,0.0
1758249587.8919654,x,168,127,0,0,1.0,0.1,0.0
1758249587.916169,x,178,127,0,0,1.0,0.1,0.0
1758249587.939984,x,184,127,0,0,1.0,0.1,0.0
1758249587.960894,x,195,127,0,0,1.0,0.1,0.0
1758249587.9961765,x,207,127,0,0,1.0,0.1,0.0
1758249588.0301847,x,225,127,0,0,1.0,0.1,0.0
1758249588.0633042,x,237,127,0,0,1.0,0.1,0.0
1758249588.0889978,x,255,127,0,0,1.0,0.1,0.0
1758249588.113387,x,267,127,0,0,1.0,0.1,0.0
1758249588.1378174,x,277,127,0,0,1.0,0.1,0.0
1758249588.1598635,x,289,127,0,0,1.0,0.1,0.0
1758249588.1860554,x,299,127,0,0,1.0,0.1,0.0
1758249588.220193,x,310,127,0,0,1.0,0.1,0.0
1758249588.2536724,x,325,127,0,0,1.0,0.1,0.0
1758249588.285644,x,334,127,0,0,1.0,0.1,0.0
1758249588.298008,x,343,127,0,0,1.0,0.1,0.0
1758249588.323471,x,352,127,0,0,1.0,0.1,0.0
1758249588.339661,x,356,127,0,0,1.0,0.1,0.0
1758249588.360728,x,364,127,0,0,1.0,0.1,0.0
1758249588.4014313,x,368,127,0,0,1.0,0.1,0.0
1758249588.429194,x,379,127,0,0,1.0,0.1,0.0
1758249588.4635682,x,391,127,0,0,1.0,0.1,0.0
1758249588.484231,x,398,127,0,0,1.0,0.1,0.0
1758249588.516419,x,405,127,0,0,1.0,0.1,0.0
1758249588.5424397,x,413,127,0,0,1.0,0.1,0.0
1758249588.5648007,x,414,127,0,0,1.0,0.1,0.0
