1758163160.478082,x,140,263,12.520618851184846,123,0.1,0.01,0.0
1758163160.478498,y,105,95,-1.0179779052734375,-10,0.1,0.01,0.0
1758163160.5034444,x,139,263,12.652068340778351,124,0.1,0.01,0.0
1758163160.5035727,y,105,95,-1.0204853773117066,-10,0.1,0.01,0.0
1758163160.528939,x,141,263,12.483171722888947,122,0.1,0.01,0.0
1758163160.529073,y,105,95,-1.0230354070663452,-10,0.1,0.01,0.0
1758163160.5518286,x,142,263,12.410868155956269,121,0.1,0.01,0.0
1758163160.5519588,y,104,95,-0.9250951290130616,-9,0.1,0.01,0.0
1758163160.5756857,x,142,263,12.439735267162325,121,0.1,0.01,0.0
1758163160.575952,y,104,95,-0.9272545218467713,-9,0.1,0.01,0.0
1758163160.6004944,x,144,263,12.269257555007934,119,0.1,0.01,0.0
1758163160.6007202,y,104,95,-0.9294836521148682,-9,0.1,0.01,0.0
1758163160.6241696,x,144,263,12.297431046962739,119,0.1,0.01,0.0
1758163160.6244836,y,104,95,-0.9316223597526551,-9,0.1,0.01,0.0
1758163160.6500528,x,146,263,12.127714388370515,117,0.1,0.01,0.0
1758163160.6501746,y,104,95,-0.9339345526695252,-9,0.1,0.01,0.0
1758163160.6741524,x,147,263,12.055669910907747,116,0.1,0.01,0.0
1758163160.6744084,y,104,95,-0.9361155962944031,-9,0.1,0.01,0.0
1758163160.698213,x,148,263,11.983339745998382,115,0.1,0.01,0.0
1758163160.6984463,y,104,95,-0.9382790017127991,-9,0.1,0.01,0.0
1758163160.7201147,x,149,263,11.90830757856369,114,0.1,0.01,0.0
1758163160.7202327,y,104,95,-0.940239782333374,-9,0.1,0.01,0.0
1758163160.7434866,x,150,263,11.834717864990235,113,0.1,0.01,0.0
1758163160.7437341,y,104,95,-0.9423549079895019,-9,0.1,0.01,0.0
1758163160.7674456,x,151,263,11.76155185699463,112,0.1,0.01,0.0
1758163160.7676768,y,104,95,-0.9445097517967225,-9,0.1,0.01,0.0
1758163160.788844,x,151,263,11.785518226623536,112,0.1,0.01,0.0
1758163160.7889793,y,104,95,-0.9464269733428955,-9,0.1,0.01,0.0
1758163160.8129385,x,152,263,11.712262947559358,111,0.1,0.01,0.0
1758163160.8131914,y,104,95,-0.9486060643196106,-9,0.1,0.01,0.0
1758163160.837373,x,153,263,11.63914097070694,110,0.1,0.01,0.0
1758163160.837491,y,104,95,-0.9507930302619935,-9,0.1,0.01,0.0
1758163160.8589487,x,154,263,11.562658472061157,109,0.1,0.01,0.0
1758163160.8593404,y,104,95,-0.9527594757080078,-9,0.1,0.01,0.0
1758163160.8832448,x,155,263,11.48889820098877,108,0.1,0.01,0.0
1758163160.8833566,y,104,95,-0.954920928478241,-9,0.1,0.01,0.0
1758163160.9064384,x,156,263,11.4137153506279,107,0.1,0.01,0.0
1758163160.9066682,y,104,95,-0.9570189738273621,-9,0.1,0.01,0.0
1758163160.9304423,x,157,263,11.339159572124483,106,0.1,0.01,0.0
1758163160.9306486,y,104,95,-0.9591772079467774,-9,0.1,0.01,0.0
1758163160.9537635,x,157,263,11.363879992961884,106,0.1,0.01,0.0
1758163160.9540808,y,104,95,-0.9612861108779908,-9,0.1,0.01,0.0
1758163160.9756505,x,158,263,11.286861410140991,105,0.1,0.01,0.0
1758163160.9758995,y,104,95,-0.9632497882843017,-9,0.1,0.01,0.0
1758163160.999465,x,159,263,11.211628427505493,104,0.1,0.01,0.0
1758163160.999843,y,104,95,-0.9654046964645386,-9,0.1,0.01,0.0
1758163161.0215652,x,160,263,11.134391644001008,103,0.1,0.01,0.0
1758163161.021761,y,104,95,-0.9673773217201234,-9,0.1,0.01,0.0
1758163161.0437293,x,161,263,11.056999032497407,102,0.1,0.01,0.0
