1759312701.929089,y,103,213,-60,110,3.6,26.4706,0.3231
1759312701.9569175,y,103,213,-60,110,3.6,26.4706,0.3231
1759312701.9774723,y,103,213,-60,110,3.6,26.4706,0.3231
1759312701.9984267,y,103,213,-60,110,3.6,26.4706,0.3231
1759312702.0249147,y,102,213,-60,111,3.6,26.4706,0.3231
1759312702.0475144,y,102,213,-60,111,3.6,26.4706,0.3231
1759312702.0690725,y,102,213,-33.92759230319524,111,3.6,26.4706,0.3231
1759312702.0929368,y,102,213,36.19127705877753,111,3.6,26.4706,0.3231
1759312702.1162853,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.139808,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.161921,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.183746,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.2076151,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.2290657,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.2539628,y,102,213,60,111,3.6,26.4706,0.3231
1759312702.2791193,y,103,213,60,110,3.6,26.4706,0.3231
1759312702.3008056,y,103,213,60,110,3.6,26.4706,0.3231
1759312702.323756,y,104,213,60,109,3.6,26.4706,0.3231
1759312702.347143,y,104,213,60,109,3.6,26.4706,0.3231
1759312702.3692641,y,104,213,60,109,3.6,26.4706,0.3231
1759312702.3937058,y,105,213,60,108,3.6,26.4706,0.3231
1759312702.4161055,y,105,213,60,108,3.6,26.4706,0.3231
1759312702.4395413,y,106,213,60,107,3.6,26.4706,0.3231
1759312702.4615288,y,107,213,60,106,3.6,26.4706,0.3231
1759312702.4835875,y,108,213,60,105,3.6,26.4706,0.3231
1759312702.5066278,y,108,213,60,105,3.6,26.4706,0.3231
1759312702.5280578,y,109,213,60,104,3.6,26.4706,0.3231
1759312702.5511932,y,110,213,60,103,3.6,26.4706,0.3231
1759312702.5741217,y,112,213,60,101,3.6,26.4706,0.3231
1759312702.5951393,y,114,213,60,99,3.6,26.4706,0.3231
1759312702.6180334,y,115,213,60,98,3.6,26.4706,0.3231
1759312702.6409392,y,117,213,60,96,3.6,26.4706,0.3231
1759312702.6619763,y,119,213,60,94,3.6,26.4706,0.3231
1759312702.6847508,y,121,213,60,92,3.6,26.4706,0.3231
1759312702.7088916,y,123,213,60,90,3.6,26.4706,0.3231
1759312702.7295234,y,125,213,60,88,3.6,26.4706,0.3231
1759312702.75333,y,126,213,60,87,3.6,26.4706,0.3231
1759312702.7916443,y,130,213,60,83,3.6,26.4706,0.3231
1759312702.8156219,y,132,213,60,81,3.6,26.4706,0.3231
1759312702.8376193,y,134,213,60,79,3.6,26.4706,0.3231
1759312702.860973,y,136,213,60,77,3.6,26.4706,0.3231
1759312702.8848484,y,139,213,60,74,3.6,26.4706,0.3231
1759312702.9082088,y,141,213,60,72,3.6,26.4706,0.3231
1759312702.9299324,y,142,213,60,71,3.6,26.4706,0.3231
1759312702.9530535,y,144,213,60,69,3.6,26.4706,0.3231
1759312702.9775145,y,146,213,60,67,3.6,26.4706,0.3231
1759312702.998656,y,149,213,60,64,3.6,26.4706,0.3231
1759312703.0247598,y,150,213,60,63,3.6,26.4706,0.3231
1759312703.0488946,y,154,213,60,59,3.6,26.4706,0.3231
1759312703.0714202,y,156,213,60,57,3.6,26.4706,0.3231
1759312703.094335,y,157,213,60,56,3.6,26.4706,0.3231
1759312703.1174078,y,160,213,60,53,3.6,26.4706,0.3231
1759312703.1403732,y,162,213,60,51,3.6,26.4706,0.3231
1759312703.161811,y,164,213,60,49,3.6,26.4706,0.3231
1759312703.1834004,y,166,213,60,47,3.6,26.4706,0.3231
1759312703.2068977,y,167,213,60,46,3.6,26.4706,0.3231
1759312703.229058,y,170,213,60,43,3.6,26.4706,0.3231
1759312703.2518756,y,172,213,60,41,3.6,26.4706,0.3231
1759312703.2758892,y,174,213,60,39,3.6,26.4706,0.3231
1759312703.297459,y,177,213,60,36,3.6,26.4706,0.3231
1759312703.3198571,y,178,213,60,35,3.6,26.4706,0.3231
1759312703.3437736,y,180,213,60,33,3.6,26.4706,0.3231
1759312703.364766,y,183,213,60,30,3.6,26.4706,0.3231
1759312703.3889122,y,185,213,60,28,3.6,26.4706,0.3231
1759312703.4123905,y,188,213,60,25,3.6,26.4706,0.3231
1759312703.43402,y,190,213,60,23,3.6,26.4706,0.3231
1759312703.458833,y,191,213,60,22,3.6,26.4706,0.3231
1759312703.482622,y,194,213,53.39145130465096,19,3.6,26.4706,0.3231
1759312703.5060253,y,196,213,60,17,3.6,26.4706,0.3231
